EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
7576,9,109,1,4,KGID107576,Omya,2002-09-05,1,2,0,2015-04-30
7577,13,182,5,1,KGID107577,Udarsh,1979-06-25,2,5,0,1997-03-23
7578,7,315,6,6,KGID107578,Bhavini,1982-09-11,2,5,0,2001-03-03
7579,3,10,2,4,KGID107579,Pushti,1976-08-10,2,2,0,2009-08-23
7580,7,29,10,2,KGID107580,Nitara,1996-07-13,2,6,0,2003-05-16
7581,2,286,6,5,KGID107581,Manan,1978-06-12,2,7,0,2005-12-29
7582,7,170,5,3,KGID107582,Warjas,1990-04-14,1,5,0,2015-07-27
7583,7,52,1,3,KGID107583,Faras,1982-11-10,2,3,0,2002-01-19
7584,6,177,4,5,KGID107584,Udarsh,1992-06-04,2,1,0,2007-01-02
7585,1,320,5,1,KGID107585,Harrison,1982-01-22,1,5,0,2016-07-29
7586,4,163,1,3,KGID107586,Ronith,1993-03-13,1,5,0,1993-01-02
7587,2,286,2,6,KGID107587,Yash,1968-05-07,1,4,0,2017-06-01
7588,16,323,1,2,KGID107588,Urvi,1972-05-01,2,4,0,1992-01-02
7589,9,37,5,2,KGID107589,Ojas,1996-03-03,2,5,0,2016-04-16
7590,11,137,4,6,KGID107590,Girish,1977-08-17,1,5,0,2010-11-10
7591,13,7,5,2,KGID107591,Vasatika,2002-12-22,2,1,0,2020-09-23
7592,3,233,1,6,KGID107592,Anirudh,1988-01-24,2,3,0,1994-10-04
7593,8,293,4,6,KGID107593,Anvi,1988-09-22,2,6,0,1994-01-03
7594,6,232,4,4,KGID107594,Jason,2003-09-20,1,1,0,2003-07-17
7595,4,85,1,4,KGID107595,Ronith,1989-05-27,2,2,0,2000-02-16
7596,6,275,1,4,KGID107596,Riya,1982-03-06,1,3,0,2000-12-28
7597,15,301,4,5,KGID107597,Arunima,1998-07-07,2,4,0,2015-06-15
7598,4,163,3,1,KGID107598,Nitesh,1981-11-14,2,6,0,2013-11-20
7599,8,61,2,2,KGID107599,Hemangini,1995-04-09,2,4,0,1996-12-22
7600,16,1,3,1,KGID107600,Rayaan,1989-08-12,2,4,0,2005-08-22
7601,16,177,3,2,KGID107601,Charita,1967-11-30,2,4,0,2003-06-12
7602,16,71,1,1,KGID107602,Adweta,1986-03-15,2,4,0,2012-08-10
7603,1,4,1,2,KGID107603,Imaran,1974-03-18,2,7,0,2004-01-24
7604,14,140,2,3,KGID107604,Leela,1994-01-30,1,4,0,2009-04-13
7605,8,36,6,3,KGID107605,Gaurang,1990-06-14,1,7,0,2005-05-08
7606,10,277,4,6,KGID107606,Atharv,1982-09-23,2,3,0,2020-03-23
7607,14,102,1,3,KGID107607,Udarsh,1975-07-30,1,1,0,1997-07-03
7608,1,106,3,6,KGID107608,Indrajit,1968-09-16,2,2,0,2022-07-02
7609,12,196,3,2,KGID107609,Hritik,1973-10-10,2,7,0,2016-09-12
7610,7,206,2,6,KGID107610,Ayaan,1971-09-12,1,6,0,2016-05-21
7611,10,167,1,5,KGID107611,Yatin,1988-07-01,1,4,0,1999-04-03
7612,11,111,5,5,KGID107612,Bahadurjit,1995-09-01,2,3,0,1992-10-06
7613,15,314,3,6,KGID107613,Upkaar,1976-01-24,2,7,0,2023-01-19
7614,15,234,2,2,KGID107614,Tanveer,1985-02-11,1,6,0,2012-08-21
7615,16,1,8,4,KGID107615,Vasatika,1991-10-18,2,1,0,1996-12-22
7616,10,46,1,6,KGID107616,Anusha,1987-03-26,1,6,0,1993-05-31
7617,5,158,1,4,KGID107617,Chakradev,1998-01-14,1,1,0,2008-07-18
7618,15,172,1,4,KGID107618,Alka,1970-10-09,1,3,0,1992-02-10
7619,1,98,4,5,KGID107619,Ekavir,1999-07-02,1,5,0,2006-10-13
7620,1,178,1,5,KGID107620,Tarak,1968-11-20,2,4,0,2023-10-18
7621,14,153,1,2,KGID107621,Gavin,1971-05-01,1,3,0,1990-05-10
7622,13,134,4,3,KGID107622,Barkha,1988-11-22,1,7,0,2014-02-25
7623,16,313,7,4,KGID107623,Fiyaz,1996-01-17,2,7,0,1991-08-14
7624,6,198,3,4,KGID107624,Devika,1991-10-09,1,1,0,2021-05-16
7625,3,120,1,2,KGID107625,Balvan,1973-01-23,2,3,0,2009-02-06
7626,15,1,1,4,KGID107626,Omisha,1999-01-24,2,2,0,2021-06-23
7627,13,37,1,5,KGID107627,Netra,2001-05-21,2,2,0,2023-12-22
7628,12,62,2,4,KGID107628,Elijah,1999-11-30,2,7,0,2010-06-23
7629,14,22,4,5,KGID107629,Yatin,1978-04-19,2,6,1,1994-02-23
7630,5,204,1,4,KGID107630,Sai,1977-01-12,1,3,1,2020-06-10
7631,15,290,2,4,KGID107631,Forum,1978-09-06,1,5,0,1998-11-17
7632,1,290,6,4,KGID107632,Nachiket,2004-05-12,1,6,0,1997-02-14
7633,7,81,4,4,KGID107633,Rudra,1970-04-04,1,6,0,1992-02-02
7634,2,217,3,2,KGID107634,Vanya,1988-06-01,1,4,0,2012-10-28
7635,16,37,1,1,KGID107635,Vedika,1998-06-23,1,8,0,2021-07-22
7636,5,120,5,6,KGID107636,Harish,1975-02-04,2,6,0,2008-06-24
7637,4,72,3,2,KGID107637,Daniel,1970-06-13,1,8,0,2016-10-06
7638,7,24,4,2,KGID107638,Hardik,1999-02-20,2,3,0,2020-01-18
7639,12,35,1,1,KGID107639,Warhi,1971-10-14,1,8,0,2019-10-25
7640,16,125,3,6,KGID107640,Guneet,1989-01-23,2,3,0,2000-07-09
7641,15,200,8,5,KGID107641,Amol,2004-05-11,1,4,0,2000-04-26
7642,10,94,1,4,KGID107642,Ucchal,1992-03-31,2,6,0,1990-02-23
7643,9,134,4,4,KGID107643,Gaurang,1978-03-14,2,8,0,1994-01-20
7644,1,207,1,1,KGID107644,Tripti,1998-12-26,2,2,0,2000-03-02
7645,10,290,3,1,KGID107645,Laban,2001-02-11,2,3,0,2021-10-02
7646,3,33,1,1,KGID107646,Falan,1996-01-30,2,4,0,2010-08-28
7647,7,300,1,3,KGID107647,Rajata,1985-02-14,1,2,0,2007-05-06
7648,3,325,2,4,KGID107648,Vritti,1981-07-29,1,4,0,2019-03-31
7649,11,1,10,3,KGID107649,Raghav,1989-11-20,2,1,0,1998-02-13
7650,10,123,5,2,KGID107650,Fariq,1968-11-17,2,2,0,2011-08-31
7651,6,293,3,6,KGID107651,Charvi,1990-03-28,1,3,0,1993-10-12
7652,9,333,1,1,KGID107652,Ladli,1972-01-05,2,2,0,2009-08-21
7653,7,210,5,3,KGID107653,Bhavini,1973-10-04,1,6,1,2011-10-23
7654,4,336,4,2,KGID107654,Jagat,1980-05-19,1,4,0,2019-10-26
7655,7,251,1,6,KGID107655,Faqid,1993-10-06,2,8,0,1992-10-20
7656,10,40,1,4,KGID107656,Gautami,1975-07-21,2,3,0,1991-10-01
7657,11,308,1,6,KGID107657,Rachita,2003-03-25,2,3,0,1996-04-23
7658,7,270,2,4,KGID107658,Ekalinga,1982-07-15,1,6,0,1998-08-12
7659,3,61,2,3,KGID107659,Hemangini,1979-12-20,2,7,0,2023-12-11
7660,9,246,1,2,KGID107660,Parth,1995-07-12,1,1,0,2006-11-22
7661,4,31,5,5,KGID107661,Devika,2000-07-20,1,6,0,1990-01-26
7662,11,62,5,5,KGID107662,Januja,1977-12-18,2,2,0,2014-07-03
7663,2,49,1,1,KGID107663,Dhruv,2002-01-23,1,4,0,2005-11-11
7664,12,128,5,6,KGID107664,Anya,1986-10-03,2,3,0,2021-02-08
7665,1,50,4,1,KGID107665,Jagrati,1983-04-03,1,3,0,2010-07-21
7666,11,220,1,1,KGID107666,Yashawini,1988-08-04,2,8,0,2022-04-15
7667,13,26,1,1,KGID107667,Timothy,2003-10-19,2,3,0,1991-01-16
7668,9,240,3,6,KGID107668,Hitesh,1989-05-10,2,2,0,2011-05-17
7669,7,273,1,4,KGID107669,Harini,1983-07-03,2,1,0,2001-10-29
7670,3,7,3,6,KGID107670,Neelima,1975-03-13,2,8,0,2002-05-18
7671,1,322,3,2,KGID107671,Yamini,1978-06-15,1,2,0,1994-12-14
7672,3,153,5,2,KGID107672,Qarin,1984-01-30,2,2,0,2014-08-18
7673,10,120,1,3,KGID107673,Tamanna,1973-04-08,2,7,0,2003-09-29
7674,10,76,4,5,KGID107674,Janaki,1982-06-25,2,4,0,1990-11-18
7675,1,11,6,5,KGID107675,Lavanya,1999-10-31,2,7,0,2006-03-14
7676,8,127,1,1,KGID107676,Brijesh,1970-07-25,1,5,0,2019-03-17
7677,12,46,4,2,KGID107677,Anvi,1971-08-11,1,4,0,1997-07-25
7678,13,200,1,1,KGID107678,Kritika,1986-05-03,2,2,0,2022-06-30
7679,13,285,4,4,KGID107679,Oviya,1999-05-11,2,3,0,1998-11-12
7680,1,307,3,2,KGID107680,Yauvani,1983-12-18,2,2,0,2017-06-22
7681,13,294,2,2,KGID107681,Abdul,1967-08-15,1,5,0,2011-09-12
7682,9,29,2,4,KGID107682,Nisha,1982-08-20,1,5,0,2010-05-20
7683,15,88,1,2,KGID107683,Anita,2004-01-23,2,4,0,2017-05-05
7684,13,79,1,5,KGID107684,Harish,1985-06-21,1,7,0,2008-03-26
7685,9,300,4,3,KGID107685,Abhimanyu,1984-12-12,1,8,0,1995-09-24
7686,6,100,1,5,KGID107686,Yachana,1994-02-20,1,2,0,1994-02-20
7687,13,217,8,5,KGID107687,Neel,1972-09-03,2,4,0,1994-11-09
7688,5,52,4,3,KGID107688,Manbir,1974-03-10,1,6,0,2008-11-27
7689,9,336,1,3,KGID107689,Bhanumati,1967-12-25,2,1,0,1999-06-11
7690,12,234,1,2,KGID107690,Eta,1999-07-20,2,6,0,2007-11-19
7691,12,197,5,6,KGID107691,Ishita,2004-06-28,2,2,0,2010-02-04
7692,11,203,2,4,KGID107692,Chameli,1968-09-03,1,6,0,1999-04-13
7693,4,43,5,2,KGID107693,Balvan,1994-05-14,1,8,0,2008-11-04
7694,1,173,3,5,KGID107694,Sneha,1989-11-22,1,6,0,1993-12-09
7695,16,324,3,2,KGID107695,Kashish,2000-06-03,2,3,0,1993-06-17
7696,11,71,2,4,KGID107696,Jack,2002-02-16,1,6,0,2001-10-19
7697,8,97,2,5,KGID107697,Ayushman,1998-01-21,2,1,0,2022-02-25
7698,14,34,3,6,KGID107698,Dipta,1974-09-06,1,1,0,2022-11-19
7699,7,144,7,2,KGID107699,Saanvi,2001-10-26,2,6,0,1995-08-08
7700,4,2,1,2,KGID107700,Karan,2001-08-31,1,4,0,1990-04-06
7701,1,144,1,2,KGID107701,Rajeshri,1978-03-13,2,7,0,2011-09-30
7702,10,291,4,1,KGID107702,Jagvi,2002-11-20,1,5,0,2008-12-02
7703,11,222,2,1,KGID107703,Banjeet,1989-08-25,1,6,0,2005-10-15
7704,16,20,4,5,KGID107704,Wridesh,1968-07-28,1,6,0,2021-07-03
7705,5,237,4,5,KGID107705,Anay,1998-12-31,1,5,0,1990-10-22
7706,13,310,5,5,KGID107706,Charita,1971-04-12,1,4,0,1999-10-13
7707,14,137,3,5,KGID107707,Forum,1976-06-20,1,7,0,1992-08-16
7708,14,41,2,2,KGID107708,Gaurangi,1999-09-29,2,8,0,1994-04-17
7709,16,35,2,6,KGID107709,Yashvi,1995-08-26,2,6,0,1993-04-02
7710,14,293,4,6,KGID107710,Adweta,1978-02-23,1,7,0,2008-11-22
7711,12,140,4,6,KGID107711,Suhani,1978-02-22,2,2,0,2020-01-18
7712,9,50,4,3,KGID107712,Kabir,1987-11-13,2,3,0,1995-12-17
7713,16,19,2,5,KGID107713,Yashvi,1992-06-08,2,6,0,2021-06-30
7714,2,165,2,3,KGID107714,Udant,1968-04-30,2,2,0,1997-07-19
7715,13,227,3,5,KGID107715,Hemangini,1985-11-28,2,1,0,2021-01-12
7716,4,296,1,4,KGID107716,Aryan,1992-06-02,1,8,0,1997-09-24
7717,3,153,5,1,KGID107717,Jack,1992-03-13,1,4,0,1993-04-23
7718,10,109,3,6,KGID107718,Sai,1976-10-06,1,2,0,2021-03-15
7719,10,9,1,2,KGID107719,Wriddhish,1997-11-28,2,8,0,2003-09-08
7720,7,184,5,2,KGID107720,Akshay,1979-04-18,1,7,0,2001-04-14
7721,16,117,1,5,KGID107721,Ekantika,2002-12-07,1,4,0,2021-02-09
7722,10,159,2,5,KGID107722,Kashish,1989-05-30,2,4,0,2000-05-28
7723,6,33,8,1,KGID107723,Ansh,1987-08-26,2,5,0,1999-06-18
7724,13,288,2,4,KGID107724,Aadi,1998-05-11,2,4,0,2010-06-29
7725,16,290,6,5,KGID107725,Qushi,1988-06-14,1,5,0,1991-08-30
7726,14,35,2,5,KGID107726,Chanchal,1980-10-14,2,2,0,1995-03-18
7727,2,111,4,3,KGID107727,Pushti,1968-01-15,2,3,0,1992-04-08
7728,13,69,1,6,KGID107728,Chanakya,1981-11-13,1,3,0,2004-04-17
7729,12,233,4,5,KGID107729,Wridesh,1976-02-19,2,6,0,2015-09-16
7730,2,132,1,1,KGID107730,Kamya,1983-12-04,2,7,0,1991-06-21
7731,13,122,1,3,KGID107731,Mohini,1979-04-10,2,3,0,2005-02-06
7732,14,80,5,2,KGID107732,Girik,2001-10-09,1,3,0,2004-03-21
7733,11,277,3,5,KGID107733,Ekapad,1978-07-20,1,1,0,2020-07-24
7734,15,15,1,2,KGID107734,Dalbir,1972-09-03,2,7,0,1997-06-24
7735,1,234,1,6,KGID107735,Anmol,1986-06-10,1,3,0,1996-08-11
7736,9,266,8,2,KGID107736,Mohini,1990-04-14,1,4,0,1995-06-19
7737,16,188,2,4,KGID107737,Mitali,1978-06-09,2,7,0,2000-03-30
7738,11,105,5,3,KGID107738,Wishi,1999-04-21,1,5,0,1996-02-18
7739,5,215,3,5,KGID107739,Aditya,1987-02-28,1,8,0,2012-12-17
7740,16,325,6,4,KGID107740,Wridesh,1995-01-08,2,6,0,2020-08-19
7741,15,282,2,3,KGID107741,Owen,1975-05-12,2,2,0,2007-06-02
7742,6,142,1,5,KGID107742,Azad,1977-08-17,1,5,0,2005-06-13
7743,5,335,3,5,KGID107743,Jonathan,1978-11-19,2,2,0,2014-06-26
7744,5,94,4,4,KGID107744,Hema,1976-08-13,1,6,0,2019-09-08
7745,15,247,3,2,KGID107745,Hritik,1979-08-13,2,2,0,2001-06-29
7746,16,249,2,4,KGID107746,Tara,1977-12-02,2,4,0,2022-07-12
7747,3,10,1,5,KGID107747,Ayush,1981-09-16,2,3,0,2018-05-11
7748,14,29,5,6,KGID107748,Kritika,1968-01-17,2,8,0,1999-06-09
7749,10,90,7,3,KGID107749,Jyoti,1984-03-23,1,6,0,1998-02-17
7750,10,207,1,1,KGID107750,Tanay,1975-09-11,2,4,0,1994-11-29
7751,14,170,1,6,KGID107751,Hamsini,1992-06-29,2,6,0,1999-11-25
7752,12,120,1,1,KGID107752,Pratyush,2001-12-09,2,2,0,2018-11-04
7753,8,267,1,5,KGID107753,Ekanta,1991-03-06,2,1,0,2021-05-02
7754,14,261,2,1,KGID107754,Liam,1986-12-07,2,7,0,1997-09-11
7755,2,53,2,6,KGID107755,Ati,1968-03-29,2,4,0,2018-02-26
7756,15,19,1,6,KGID107756,Radhika,1982-01-04,2,6,0,2020-10-06
7757,6,95,2,1,KGID107757,Gautam,1983-11-15,1,5,1,1993-05-16
7758,12,172,1,6,KGID107758,Chakrika,2002-09-10,2,8,0,2010-05-29
7759,7,163,1,5,KGID107759,Karan,1968-06-21,1,3,0,1992-12-16
7760,6,82,4,4,KGID107760,Ucchal,1987-07-14,1,2,0,2016-02-24
7761,3,257,1,2,KGID107761,Jagdish,1980-10-13,1,5,0,1998-03-09
7762,2,17,4,5,KGID107762,Patrick,2000-10-15,2,8,1,2003-01-02
7763,11,171,2,6,KGID107763,Shaurya,1985-01-23,2,4,0,2023-09-05
7764,7,77,3,2,KGID107764,Abdul,1982-02-25,1,4,0,2023-07-13
7765,3,282,4,6,KGID107765,Isha,1995-04-20,1,7,0,2023-01-08
7766,9,320,3,3,KGID107766,Jairaj,1998-07-16,1,5,0,2009-12-08
7767,16,106,1,4,KGID107767,Xiti,1969-03-01,2,5,0,2008-01-28
7768,14,73,2,6,KGID107768,Ishita,1967-10-10,1,8,0,1995-02-21
7769,5,133,6,4,KGID107769,Omya,1971-01-06,2,6,0,2009-11-22
7770,1,309,1,4,KGID107770,Hitesh,1988-10-27,1,5,0,2011-11-11
7771,7,28,5,2,KGID107771,Siddharth,1981-04-27,2,5,0,1997-09-03
7772,11,258,5,5,KGID107772,Vidhi,1970-08-18,2,3,1,1992-02-07
7773,9,154,2,2,KGID107773,Dalbir,1991-05-27,1,3,0,1996-04-01
7774,9,72,4,1,KGID107774,Harita,1983-06-01,1,8,0,2002-10-23
7775,8,291,5,5,KGID107775,Qarin,1998-08-21,1,2,0,2002-10-21
7776,2,94,7,1,KGID107776,Avni,1993-05-24,2,2,1,1992-03-05
7777,12,41,1,5,KGID107777,Jyoti,1980-08-02,2,1,0,2010-05-23
7778,4,199,4,2,KGID107778,Aarnav,1994-05-25,1,8,0,2009-09-12
7779,15,256,2,1,KGID107779,Luke,1975-11-21,1,1,0,1999-09-18
7780,6,221,1,2,KGID107780,Hemangini,1994-05-23,2,8,0,2023-03-26
7781,10,123,1,4,KGID107781,Laban,1994-12-25,2,5,0,1992-10-25
7782,8,40,4,2,KGID107782,Lekha,1991-07-30,1,4,1,2005-12-08
7783,12,132,1,6,KGID107783,Faqid,1978-01-12,2,8,0,2002-10-24
7784,12,281,2,2,KGID107784,Ridhi,1994-08-25,1,7,0,2018-06-27
7785,9,175,3,5,KGID107785,Sachi,1967-12-20,2,3,0,2015-03-01
7786,7,48,6,6,KGID107786,Chakrika,2002-06-17,1,3,0,2001-12-29
7787,12,257,3,5,KGID107787,Hemang,2001-07-14,1,3,0,2012-10-13
7788,1,245,3,3,KGID107788,Wishi,1983-04-30,1,3,0,2004-04-21
7789,11,240,1,4,KGID107789,Priya,1980-01-27,2,1,0,2001-09-19
7790,6,154,1,6,KGID107790,Urishilla,1991-06-23,2,5,0,2015-10-30
7791,16,167,4,4,KGID107791,Ekalinga,1972-02-13,1,2,0,2016-08-24
7792,4,192,5,6,KGID107792,Nathaniel,1987-12-26,2,8,0,2017-12-04
7793,2,67,1,4,KGID107793,Ekani,1985-02-18,2,6,0,1991-11-14
7794,14,119,3,3,KGID107794,Ethan,1996-12-27,2,5,0,2011-04-01
7795,7,51,5,5,KGID107795,Nachiket,1972-05-18,1,4,0,1992-05-09
7796,12,258,4,2,KGID107796,Ishaan,1981-12-14,2,4,0,2011-04-15
7797,16,180,1,2,KGID107797,Riya,1968-05-19,2,2,0,2011-05-24
7798,13,157,1,6,KGID107798,Vanya,1990-11-25,1,3,0,1996-12-14
7799,15,84,6,5,KGID107799,Yatan,1972-07-04,1,8,0,1996-09-30
7800,14,327,2,4,KGID107800,Vedika,1972-01-18,1,7,0,2002-02-04
7801,11,297,4,1,KGID107801,Nachiket,1970-02-21,1,7,0,1994-09-11
7802,9,113,4,6,KGID107802,Zansi,1994-02-25,1,6,0,2012-01-01
7803,7,298,2,1,KGID107803,Jhalak,1982-10-25,1,2,0,2020-12-29
7804,4,261,2,6,KGID107804,Fiyaz,1970-07-27,1,1,0,2018-10-04
7805,5,92,1,1,KGID107805,Devika,1974-08-14,2,4,0,1991-05-13
7806,6,22,3,2,KGID107806,Yash,1984-04-10,2,7,1,2001-06-12
7807,2,271,3,1,KGID107807,Yatan,1988-07-29,2,7,0,2008-04-15
7808,15,60,5,1,KGID107808,Manthan,1999-10-28,1,5,0,2013-11-26
7809,6,135,5,3,KGID107809,Elijah,1975-02-28,1,2,0,1998-10-30
7810,7,291,1,4,KGID107810,Hemangini,1989-09-03,2,6,0,2011-04-19
7811,13,264,3,6,KGID107811,Lajita,1981-07-21,2,8,0,1997-02-04
7812,2,94,2,2,KGID107812,Varenya,1995-06-06,1,7,0,2008-03-15
7813,12,28,1,3,KGID107813,Aarna,1971-04-25,2,1,0,2012-05-29
7814,7,65,4,1,KGID107814,Saksham,1997-02-23,2,3,0,2006-11-23
7815,9,46,4,4,KGID107815,Hema,1988-08-03,2,6,0,2020-01-01
7816,10,196,3,4,KGID107816,Harita,2000-08-17,2,7,0,2021-04-04
7817,9,211,3,1,KGID107817,Liam,1969-01-07,2,3,0,1993-05-06
7818,10,5,1,1,KGID107818,Anvi,1992-03-08,1,4,0,1991-01-12
7819,15,135,1,5,KGID107819,Lipika,1997-03-27,2,8,0,1995-07-26
7820,1,244,1,2,KGID107820,Priya,1982-01-12,1,3,0,1996-04-03
7821,8,115,2,2,KGID107821,Sai,1999-07-13,1,4,0,2019-10-24
7822,9,169,1,3,KGID107822,Jyoti,1969-11-05,2,2,0,1994-11-30
7823,13,189,2,4,KGID107823,Qadim,2004-04-02,2,2,0,2000-09-28
7824,2,19,1,3,KGID107824,Hemani,1975-08-28,1,2,0,2017-06-19
7825,13,84,3,3,KGID107825,Yuvraj,1985-08-02,2,4,0,2018-05-15
7826,7,155,3,5,KGID107826,Manya,1979-02-10,1,5,0,2015-07-19
7827,13,302,3,4,KGID107827,Upasna,2003-08-29,1,2,0,1998-11-05
7828,12,325,2,5,KGID107828,Ridhi,1986-05-31,1,1,0,2010-01-06
7829,12,256,4,4,KGID107829,Nathaniel,1973-08-02,2,2,0,2017-09-06
7830,7,57,3,2,KGID107830,Bhavna,1993-09-11,1,4,0,2018-03-27
7831,9,141,1,5,KGID107831,Anthony,1978-11-05,2,1,0,2011-04-08
7832,7,324,3,2,KGID107832,Divya,1967-09-16,2,5,0,2004-01-20
7833,10,91,3,2,KGID107833,Kai,2003-05-30,2,5,1,2004-03-28
7834,15,24,1,4,KGID107834,Leela,1987-03-31,1,4,0,2001-05-08
7835,16,20,1,4,KGID107835,Imaran,1972-10-13,2,4,0,2012-11-07
7836,12,151,4,5,KGID107836,Oviya,1995-11-01,2,2,0,2015-07-11
7837,8,41,3,5,KGID107837,Omisha,1993-10-19,1,7,0,1996-02-05
7838,16,240,2,6,KGID107838,Vihaan,1994-11-11,1,7,0,2013-11-15
7839,10,60,3,5,KGID107839,Ridhi,1989-02-10,2,1,0,1997-04-30
7840,12,197,2,1,KGID107840,Amruta,1999-07-22,1,3,0,1992-06-24
7841,5,45,4,4,KGID107841,Imaran,1978-08-21,2,7,0,2019-07-15
7842,12,288,5,1,KGID107842,Kamya,2000-10-31,2,6,0,1996-04-29
7843,7,194,1,3,KGID107843,Rohan,1978-04-28,1,7,1,2006-10-11
7844,4,265,4,1,KGID107844,Abeer,1978-02-09,2,6,0,2001-09-22
7845,14,112,1,3,KGID107845,Waida,1994-03-31,2,7,0,2005-10-06
7846,6,89,1,5,KGID107846,Laksh,1981-04-25,1,6,0,2019-05-18
7847,8,28,1,3,KGID107847,Bishakha,1993-04-29,1,8,0,1991-10-07
7848,8,131,4,5,KGID107848,Arjun,1975-01-10,1,1,0,2012-02-03
7849,12,120,1,5,KGID107849,Krish,1970-12-16,1,2,0,2005-05-24
7850,6,226,4,2,KGID107850,Maanas,1996-02-20,2,8,0,1996-07-25
7851,7,148,1,5,KGID107851,Nachiket,1993-02-24,1,3,0,2021-07-01
7852,3,286,1,6,KGID107852,Anamika,1979-03-18,2,2,0,2014-05-28
7853,16,232,4,1,KGID107853,Megha,1985-07-23,1,4,0,2016-01-16
7854,6,28,7,4,KGID107854,Sai,1967-12-05,1,7,0,1996-09-13
7855,10,164,2,3,KGID107855,Theodore,1992-04-26,1,8,0,2018-11-09
7856,3,258,1,5,KGID107856,Zinal,1983-04-08,1,1,0,1990-02-23
7857,1,8,5,1,KGID107857,Ekalinga,2004-01-25,1,4,0,2020-01-12
7858,6,61,1,5,KGID107858,Max,1968-06-29,1,5,0,2022-04-09
7859,3,48,4,2,KGID107859,Chandran,2000-06-22,1,2,0,2014-06-25
7860,3,298,1,4,KGID107860,Zarna,1978-04-21,1,5,0,2021-03-20
7861,15,216,7,3,KGID107861,Jonathan,1981-11-02,2,2,0,1998-08-10
7862,10,219,3,1,KGID107862,Samar,1975-01-24,2,4,0,2015-08-05
7863,13,169,3,4,KGID107863,Pallavi,1998-11-29,2,8,0,2012-12-21
7864,4,150,3,6,KGID107864,Lakshmi,1968-05-05,1,3,0,2016-11-10
7865,1,262,4,2,KGID107865,Ojas,2002-03-21,1,7,0,2013-07-04
7866,4,291,2,6,KGID107866,Nidra,1985-12-12,2,2,0,2015-03-01
7867,13,211,4,5,KGID107867,Frederick,1993-04-18,1,7,0,2002-12-17
7868,6,235,5,6,KGID107868,Gautami,1991-03-07,1,7,0,1998-08-11
7869,13,182,2,3,KGID107869,Bhavika,2000-06-13,2,6,0,2019-10-22
7870,15,227,4,3,KGID107870,Kiaan,1968-05-19,2,8,0,2023-07-03
7871,7,321,3,1,KGID107871,Oni,1977-11-07,2,6,0,2014-04-26
7872,14,269,1,6,KGID107872,Charles,1971-09-13,1,8,0,1996-05-21
7873,8,290,1,4,KGID107873,Advika,1990-06-30,2,2,0,2015-12-18
7874,6,223,2,5,KGID107874,Girik,2001-02-03,2,6,0,2021-08-21
7875,15,126,3,5,KGID107875,Kavya,1969-05-04,2,5,0,2012-03-15
7876,1,185,1,4,KGID107876,Aadi,1970-05-11,1,3,0,2020-07-24
7877,7,2,3,5,KGID107877,Bishakha,1981-12-24,2,3,0,2006-02-26
7878,1,85,8,6,KGID107878,Darpan,1987-07-05,1,6,0,1991-08-29
7879,16,204,3,2,KGID107879,Yashodhara,1988-11-05,1,4,0,2015-10-01
7880,2,225,3,5,KGID107880,Balendra,1978-01-26,1,1,0,2011-09-11
7881,7,333,1,6,KGID107881,Darsh,1977-12-03,2,4,0,1999-03-31
7882,10,320,1,4,KGID107882,Devansh,1980-05-22,2,8,0,2003-02-02
7883,10,278,4,4,KGID107883,Yashodhara,1980-01-27,1,2,0,2013-05-12
7884,6,151,3,6,KGID107884,Ganga,1974-07-23,2,7,0,2011-07-26
7885,7,217,2,6,KGID107885,Harshil,1977-08-25,1,5,0,2011-12-15
7886,5,324,4,6,KGID107886,Vansha,1978-12-22,2,8,0,2000-11-14
7887,1,259,3,2,KGID107887,Yashasvi,1969-05-04,2,1,0,1991-06-07
7888,8,74,5,3,KGID107888,Advik,1971-04-23,2,7,0,2003-09-18
7889,3,318,1,4,KGID107889,Eesha,1981-08-10,1,8,0,2005-03-18
7890,9,171,4,5,KGID107890,Vidhi,1998-08-09,1,1,0,2005-04-30
7891,3,265,5,5,KGID107891,Adweta,1968-10-29,1,3,0,2022-09-16
7892,8,54,9,5,KGID107892,Baljiwan,1973-03-21,2,1,0,2005-09-23
7893,7,160,2,6,KGID107893,Harshil,1982-06-21,1,8,0,2010-08-13
7894,3,248,5,3,KGID107894,Samarth,1985-05-23,1,5,0,1993-06-30
7895,12,187,2,1,KGID107895,Girik,1971-06-11,1,4,0,2007-07-18
7896,11,187,3,4,KGID107896,Lopa,1983-03-12,2,2,0,2017-02-27
7897,14,208,1,6,KGID107897,Pahal,1971-09-01,1,7,0,2009-05-03
7898,14,158,3,3,KGID107898,Upma,1998-01-29,1,1,0,2003-02-07
7899,10,135,1,2,KGID107899,Ishani,1988-12-03,2,1,0,2014-03-27
7900,3,212,2,4,KGID107900,Saksham,1992-01-23,2,8,0,1995-06-08
7901,13,334,2,4,KGID107901,Dominic,1985-02-14,2,8,0,1991-06-02
7902,4,107,1,3,KGID107902,Ekani,1999-06-30,2,3,0,2001-04-26
7903,9,281,6,3,KGID107903,Sarthak,1981-05-14,1,6,0,1998-09-09
7904,1,293,1,3,KGID107904,Ekalinga,1989-04-02,1,6,0,2004-05-07
7905,3,267,1,4,KGID107905,Ria,1993-08-08,1,3,0,2008-07-18
